"Usuário","ID da OBRA","Nome da Obra","Comentário","ID das Incongruências"
"TDP2018","1010714","PAC 2 - Creche do B. Capelinha",NA,"11"
"TDP2018","1010715","PAC 2 - Creche do B. Celso Alves",NA,"11"
"TDP2018","1010722","EEF COMUNIDADE TRIANGULO - Chorozinho - CE",NA,"7"
"TDP2018","1010728","CONSTRUÇAO DE NOVA ESCOLA PADRONIZADA NOSSA SENHORA DA CONCEIÇAO - Sebastião Barros - PI",NA,"9;7"
"TDP2018","1010730","Lote 2, quadra 1 - Imbiaçaba - Santa Inês - PR",NA,"9"
"TDP2018","1010736","PRÓXIMO ESCOLA MÁRIO VALENTIM - Maranguape - CE",NA,"7"
"TDP2018","1010739","ESCOLA ENS.FUNDAMENTAL FORMIGUEIRO - Governador Eugênio Barros - MA",NA,"9;7"
"TDP2018","1010740","Rua Aldenora - Tufilândia - MA",NA,"9;7"
"TDP2018","1010742","EM Padre Vicente Assunção - Brumadinho - MG",NA,"7"
"TDP2018","1010747","Parque São José - Uberaba - MG",NA,"7"
"TDP2018","1010751","Escola do PARQUE DO SOL",NA,"11"
"TDP2018","1010760","6 - Sede - Bairro São Domingos - Luzilândia - PI",NA,"9"
"TDP2018","1010763","Lotes 2, 4, 5, 6 e 08 da quadra 18, do município de Santa Inês, conforme matrícula 4.790 do cartório d registro de imóveis de colorado com área total de 5.400 metros quadrados - Santa Inês - PR",NA,"9"
"TDP2018","1010767","Eldorado 2",NA,"9;7"
"TDP2018","1010769","EMEF CIDADE NOVA",NA,"7"
"TDP2018","1010778","Escola Jardim São Paulo - Conchal - SP",NA,"11"
"TDP2018","1010782","CONSTRUÇÃO ESCOLA ÁREA URBANA - Itapuranga - GO",NA,"9;7"
"TDP2018","1010783","CONSTRUÇÃO ESCOLA ÁREA URBANA - Itapuranga - GO",NA,"9;7"
"TDP2018","1010806","ESCOLA DE TEMPO INTEGRAL - CAIS DO PORTO- Avenida Zezé Diogo - Fortaleza - CE",NA,"11"
"TDP2018","1010815","Cidade do Povo - FUND 7 - 1° ao 5° ano - Rio Branco - AC",NA,"7"
"TDP2018","1010823","LOTE RURAL 25-C-A3 - Santa Tereza do Oeste - PR",NA,"9"
"TDP2018","1010829","Emenda Parlamentar 15080015 - Resende-RJ - Resende - RJ",NA,"11;8"
"TDP2018","1010862","Fazenda Palmeira",NA,"9"
"TDP2018","1010863","LOTEAMENTO PRATIMONIO DO MATO QUEIMADO - Guaraniaçu - PR",NA,"7"
"TDP2018","1010868","Lote 02, Quadra 02 - Honório Serpa - PR",NA,"7"
"TDP2018","1010928","Creche do Bairro Desvio PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Delmiro Gouveia - AL",NA,"11;7"
"TDP2018","1010965","EMENDA 21230014 - Bom Jesus - RN",NA,"11;8"
"TDP2018","1010967","Emenda Parlamentar 21230014 - P.M. Fernando Pedrosa-RN - Fernando Pedroza - RN",NA,"8"
"TDP2018","1010968","REMANSO - Cruzeiro do Sul - AC",NA,"11"
"TDP2018","1010969","NOVO MIRITIZAL - Cruzeiro do Sul - AC",NA,"11"
"TDP2018","1010970","ESCOLA PROINFÂNCIA TIPO 1 BAIRRO ALTO",NA,"11"
"TDP2018","1010971","PAC 2 - CRECHE/PRÉ-ESCOLA  006 - Macapá - AP",NA,"11"
"TDP2018","1010972","Escola da Infraero  - Oiapoque - AP",NA,"11"
"TDP2018","1010973","Proinfância Asa Branca",NA,"11"
"TDP2018","1010975","Creche Engenho - Bragança - PA",NA,"11;7"
"TDP2018","1010977","Creche Pro Infância  das Angelicas",NA,"11;7"
"TDP2018","1010978","CMEI BEBERIBE - Recife - PE",NA,"11"
"TDP2018","1010979","CMEI CAMPO GRANDE - Recife - PE",NA,"11"
"TDP2018","1010980","PAC 2 - CRECHE/PRÉ-ESCOLA  002 ESTRELA DO CAMPO - Timbaúba - PE",NA,"11"
"TDP2018","1010981","CRECHE CRIANÇA ESPERANÇA",NA,"9;7"
"TDP2018","1010982","SANTA LUZIA PENTENCOSTES - Cruzeiro do Sul - AC",NA,"11"
"TDP2018","1010983","SANTA LUZIA DA BR 364 - Cruzeiro do Sul - AC",NA,"11"
"TDP2018","1010990","Centro Municipal de Educação Infantil Criança Feliz PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Paraíso do Tocantins - TO",NA,"11"
"TDP2018","1010991","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1010992","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"11"
"TDP2018","1010993","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1010996","EMEI SÃO TOMÉ",NA,"11"
"TDP2018","1010997","EMEI TARUMÃ",NA,"11;7"
"TDP2018","1010998","VILA AUGUSTA - PASSO DORNELES - Viamão - RS",NA,"11;7"
"TDP2018","1010999","VILA MARTINICA - Viamão - RS",NA,"11;7"
"TDP2018","1011000","EMEI RECANTO DA LAGOA",NA,"11;7"
"TDP2018","1011001","EMEI UNIVERSAL",NA,"11"
"TDP2018","1011002","EMEI JARDIM KRAHE",NA,"11;7"
"TDP2018","1011003","VILA GAÚCHA - Viamão - RS",NA,"11;7"
"TDP2018","1011004","BOTAFOGO - Viamão - RS",NA,"11"
"TDP2018","1011005","ÁGUAS CLARAS - Viamão - RS",NA,"11"
"TDP2018","1011006","JARDIM VIAMAR - Viamão - RS",NA,"11"
"TDP2018","1011007","JARDIM ESTALAGEM - Viamão - RS",NA,"11;7"
"TDP2018","1011008","ITAPUÃ - Viamão - RS",NA,"11;7"
"TDP2018","1011009","PAC 2 - CRECHE/PRÉ-ESCOLA TIPO B BAIRRO ARROIO DA MANTEGA (Jardim Luciana) - São Leopoldo - RS",NA,"11;7"
"TDP2018","1011010","PAC 2 - CRECHE/PRÉ-ESCOLA  BAIRRO PINHEIRO - São Leopoldo - RS",NA,"11"
"TDP2018","1011016","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"11;7"
"TDP2018","1011017","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002",NA,"11"
"TDP2018","1011020","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1011023","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1011033","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1011036","ESC. INFANTIL TIPO C - SÃO FRANCISCO",NA,"11"
"TDP2018","1011037","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1011038","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002",NA,"11;7"
"TDP2018","1011039","CRECHE ITANHÉM - LEOPOLDINA BOTELHO - Itanhém - BA",NA,"9;7"
"TDP2018","1011041","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
"TDP2018","1011054","BAIRRO VAZANTES",NA,"11"
"TDP2018","1011055","PAC 2 - CRECHE - Dom Timóteo Tipo I ",NA,"9"
"TDP2018","1011057","CMEI RESIDENCIAL VEREDA DOS BURITIS - Goiânia - GO",NA,"11"
"TDP2018","1011058","CMEI CAROLINA PARQUE - Goiânia - GO",NA,"11"
"TDP2018","1011063","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"11"
"TDP2018","1011065","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1011066","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002",NA,"9;7"
"TDP2018","1011069","PAC 2 - CRECHE/PRÉ-ESCOLA  007 - Ribeirão das Neves - MG",NA,"11"
"TDP2018","1011070","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Ribeirão das Neves - MG",NA,"11"
"TDP2018","1011071","JARDIM COLONIAL - Ribeirão das Neves - MG",NA,"11"
"TDP2018","1011073","PAC 2 - CRECHE/PRÉ-ESCOLA  014 - Ribeirão das Neves - MG",NA,"11"
"TDP2018","1011078","PAC 2 - CRECHE/PRÉ-ESCOLA  004 - CASTELO - Altamira - PA",NA,"11"
"TDP2018","1011079","PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Santa Ana - Altamira - PA",NA,"11"
"TDP2018","1011080","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001 - Altamira - PA",NA,"11"
"TDP2018","1011081","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Independente I - Altamira - PA",NA,"11"
"TDP2018","1011084","PROINFÂNCIA CRECHE - TIPO 1 - PAC 2",NA,"9;7"
"TDP2018","1011089","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"11"
"TDP2018","1011099","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Barra do Piraí - RJ",NA,"11;7"
"TDP2018","1011100","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1011101","Campos Do Iguaçu CONJUNTO LIBRA",NA,"11"
"TDP2018","1011105","Creche Rosápolis - Tipo 1",NA,"11"
"TDP2018","1011108","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1011111","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Araripina - PE",NA,"11"
"TDP2018","1011114","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"9;7"
"TDP2018","1011115","CMEI PRESIDENTE KENNEDY - Recife - PE",NA,"11"
"TDP2018","1011118","PAC 2 - CRECHE OZANÃ - Timbaúba - PE",NA,"11"
"TDP2018","1011119","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1011122","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001",NA,"11;7"
"TDP2018","1011123","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  004",NA,"11;7"
"TDP2018","1011149","Emenda Parlamentar 28810013 - P.M. Miguel Pereira-RJ - Miguel Pereira - RJ",NA,"11;8"
"TDP2018","1011150","ASSENTAMENTO MARMELADA - Palmas - TO",NA,"7"
"TDP2018","1011155","PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Careiro - AM",NA,"11"
"TDP2018","1011158","Ponta Negra",NA,"11"
"TDP2018","1011159","Palheta",NA,"11"
"TDP2018","1011161","Próximo ao Ginásio Poliesportivo Saturnino Rangel Mauro",NA,"7"
"TDP2018","1011254","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1011376","Construção do Núcleo de Praticas Juridicas",NA,"7"
"TDP2018","1011378","Construção de Bloco para Universidade Aberta da 3ª Idade - UNATI",NA,"11"
"TDP2018","1011814","QD. 67, LOTES 01 ao 06 e  23 ao 28 - Couto Magalhães - TO",NA,"8"
"TDP2018","1011818","EM Mathilde Cordeiro de Aquino - Pirapora - MG",NA,"7"
"TDP2018","1011822","ESCOLA MUNICIPAL AMIGUINHOS DE JESUS - Buriti do Tocantins - TO",NA,"9;7"
"TDP2018","1011825","RUA PROJETADA 11 - Jaicós - PI",NA,"7"
"TDP2018","1011827","Bairro Teotonio Rodrigues  - Lapão - BA",NA,"7"
"TDP2018","1011830","ALTO VISTOSO - Francisco Macedo - PI",NA,"9"
"TDP2018","1011832","FUMAÇA - Catuji - MG",NA,"9"
"TDP2018","1011842","Sede do Pastor Severino - Caetité - BA",NA,"7"
"TDP2018","1011843","PA Recreio - Filadélfia - TO",NA,"9;7"
"TDP2018","1011850","SETOR 1 QUADRA 17 A URBANA - São Francisco do Piauí - PI",NA,"7"
"TDP2018","1011855","TERRENO DA ESCOLA MUNICIPAL IRMA GERMANA",NA,"7"
"TDP2018","1011857","VILA NATHÁLIA - Campo Grande - MS",NA,"11"
"TDP2018","1011869","Escola Municipal Belmiro Batista Miranda - Frutal - MG",NA,"7"
"TDP2018","1012292","EE Farmacêutico Soares - Vermelho Novo - MG",NA,"11"
"TDP2018","1012293","EE Pe Pedro Thysen - Piedade dos Gerais - MG",NA,"11"
"TDP2018","1012294","ESCOLA ESTADUAL ASC BAIRRO RESIDENCIAL 2000 - Uberaba - MG",NA,"11"
"TDP2018","1012396","PAC 2 - CRECHE/PRÉ-ESCOLA  003 - Macapá - AP",NA,"11;7"
"TDP2018","1012397","Comunidade de Santa Luzia do Pacuí - Macapá - AP",NA,"11;7"
"TDP2018","1012398","PAC 2 - CRECHE/PRÉ-ESCOLA  005 - Macapá - AP",NA,"11;7"
"TDP2018","1012553","CONSTRUÇÃO NOVA CRECHE",NA,"11"
"TDP2018","1012557","Escola de Educação Infantil Tipo 1",NA,"7"
"TDP2018","1012560","PAC 2 - CRECHE/PRÉ-ESCOLA  004",NA,"11;7"
"TDP2018","1012561","Creche Tipo C - Metodologias Inovadoras ",NA,"9"
"TDP2018","1012564","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Manicoré - AM",NA,"11"
"TDP2018","1012566","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11;7"
"TDP2018","1012569","condominio maria ivany - Arataca - BA",NA,"9;7"
"TDP2018","1012575","Santos Dumont - Cipó - BA",NA,"11;7"
"TDP2018","1012576","Escola Proinfância de Vila do Café - Encruzilhada - BA",NA,"11"
"TDP2018","1012578","Escola Distrito de Ibiporanga - Iguaí - BA",NA,"11"
"TDP2018","1012584","TERRENO PORTO FELIZ",NA,"7"
"TDP2018","1012586","Clovis de Almeida Maia",NA,"11"
"TDP2018","1012587","Rua Poço Verde",NA,"11"
"TDP2018","1012589","Alameda Almirante Marques de Leão",NA,"11"
"TDP2018","1012597","Creche Municipal",NA,"9;7"
"TDP2018","1012602","CRECHE NOSSA SENHORA DO CARMO",NA,"11"
"TDP2018","1012603","LOTEAMENTO NOVO IGUAPE",NA,"11;7"
"TDP2018","1012604","Creche Marlene Soares",NA,"11"
"TDP2018","1012605","TERRENO DO CEI BAIRRO JARDIM RDO INÁCIO",NA,"11"
"TDP2018","1012606","PRIMAVERA - Caucaia - CE",NA,"11"
"TDP2018","1012607","ITAPOÃ - Caucaia - CE",NA,"11"
"TDP2018","1012608","MARECHAL RONDOM - Caucaia - CE",NA,"11"
"TDP2018","1012609","PARQUE DAS NAÇÕES - Caucaia - CE",NA,"11"
"TDP2018","1012610","METRÓPOLE - Caucaia - CE",NA,"11"
"TDP2018","1012611","SÃO MIGUEL - Caucaia - CE",NA,"11"
"TDP2018","1012617","Creche do Bairro Barra Alegre",NA,"9;7"
"TDP2018","1012619","Comunidade de Alegre - Januária - MG",NA,"11"
"TDP2018","1012620","Distrito de Riacho da Cruz - Januária - MG",NA,"11"
"TDP2018","1012621","PROINFANCIA - RUA CÂNDIDO CASTELO BRANCO - BARRA DO CEARÁ",NA,"11"
"TDP2018","1012624","PROINFANCIA - AV. ODILON GUIMARÃES  -  CURIÓ",NA,"11"
"TDP2018","1012625","PROINFANCIA - RUA C - SIQUEIRA",NA,"11;7"
"TDP2018","1012627","PROINFANCIA - AVENIDA B - CONJUNTO CEARÁ I",NA,"11"
"TDP2018","1012629","PROINFANCIA - AVENIDA L - VILA VELHA ",NA,"11;7"
"TDP2018","1012631","PROINFANCIA - RUA ROCHA POMBO - FLORESTA",NA,"11;7"
"TDP2018","1012632","PROINFANCIA - AVENIDA FRANCISCO DANTAS - EDSON QUEIROZ",NA,"11"
"TDP2018","1012633","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1012635","João da Cruz Botrel",NA,"11"
"TDP2018","1012636","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1012640","BOA VISTA",NA,"11"
"TDP2018","1012647","creche Veneza",NA,"11"
"TDP2018","1012648","MUCUNÃ",NA,"11"
"TDP2018","1012649","ALTO ALEGRE",NA,"11"
"TDP2018","1012653","PAC 2 - CRECHE DE ÁREA SECA",NA,"11;7"
"TDP2018","1012655","MUMBABA - Massapê - CE",NA,"11"
"TDP2018","1012656","padre linhares - Massapê - CE",NA,"11"
"TDP2018","1012658","EXPEDITO JOSÉ DO NASCIMENTO",NA,"7"
"TDP2018","1012660","CRECHE CURRAIS",NA,"11"
"TDP2018","1012663","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11;7"
"TDP2018","1012664","CONSTRUÇÃO DA CRECHE ENSEADA DAS GARÇAS ",NA,"7"
"TDP2018","1012665","CEMEI Estrelinha do Saber",NA,"9;7"
"TDP2018","1012669","CMEI Residencial Jacaraípe",NA,"11"
"TDP2018","1012670","Novo Amanhecer",NA,"9"
"TDP2018","1012683","APM - Negrinho Carrilho",NA,"11"
"TDP2018","1012685","CMEI RESIDENCIAL FLAMINGO - Goiânia - GO",NA,"11"
"TDP2018","1012686","CMEI PARQUE DAS FLORES - Goiânia - GO",NA,"11"
"TDP2018","1012687","CMEI CONJUNTO VERA CRUZ  - Goiânia - GO",NA,"11"
"TDP2018","1012688","CMEI RESIDENCIAL FORTEVILLE - Goiânia - GO",NA,"11"
"TDP2018","1012689","CMEI RESIDENCIAL PRIMAVERA - Goiânia - GO",NA,"11"
"TDP2018","1012690","CMEI JARDIM DAS ROSAS - Goiânia - GO",NA,"11"
"TDP2018","1012692","Creche Tipo B Cento - Boca do Caminho",NA,"11"
"TDP2018","1012693","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"7;8"
"TDP2018","1012698","PAC 2 - CRECHE/PRÉ-ESCOLA - CIDADE NOVA",NA,"11"
"TDP2018","1012699","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1012700","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1012701","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"11"
"TDP2018","1012706","VILA ISAMARA",NA,"9;7"
"TDP2018","1012707","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  002",NA,"9;7"
"TDP2018","1012708","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001",NA,"9;7"
"TDP2018","1012711","Res. Canto da Serra Unidade I",NA,"11"
"TDP2018","1012712","Res. Canto da Serra Unidade II",NA,"11"
"TDP2018","1012719","RUA DA RECICLAGEM, BAIRRO ESTRADA DE MATOES",NA,"7"
"TDP2018","1012720","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1012721","PAC 2 - CRECHE/PRÉ-ESCOLA 005",NA,"9;7"
"TDP2018","1012724","E.M.E.I.C. SEDE",NA,"7"
"TDP2018","1012725","Creche do Bairro Papa Francisco (Vila Zizi e Santa Eulália) ",NA,"7"
"TDP2018","1012726","Creche do Bairro Vinagre",NA,"11"
"TDP2018","1012727","Creche do Bairro da Piçarreira",NA,"11"
"TDP2018","1012731","RUA PADRE ITAMAR JOSE PEREIRA",NA,"11;7"
"TDP2018","1012733","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1012736","PAC 2 - CRECHE/PRÉ-ESCOLA  Bairro Jardim dos Estados - Corumbá - MS",NA,"11"
"TDP2018","1012737","CEI JARDIM PRIMAVERA",NA,"9"
"TDP2018","1012743","CRECHE NOVA OLINDA",NA,"11"
"TDP2018","1012744","CRECHE BAIRRO SÃO BENEDITO",NA,"11"
"TDP2018","1012750","PAC 2 - CRECHE/PRÉ-ESCOLA - VILA MATA-SEDE",NA,"11;7"
"TDP2018","1012752","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"11"
"TDP2018","1012754","Pedro Perazzo",NA,"11"
"TDP2018","1012755","Creche/pré-escola 001",NA,"7"
"TDP2018","1012756","CRECHE DO BAIRRO DO PIO X",NA,"11"
"TDP2018","1012759","CRISTO - João Pessoa - PB",NA,"11"
"TDP2018","1012760","13 de Maio - João Pessoa - PB",NA,"11"
"TDP2018","1012761","Creche Vila florestal",NA,"7"
"TDP2018","1012763","Creche Saraiva da Silva",NA,"11"
"TDP2018","1012765","Rua Projetada",NA,"11"
"TDP2018","1012767","Vila Cavalcante",NA,"11"
"TDP2018","1012769","Gouveião",NA,"11;7"
"TDP2018","1012773","LOTEAMENTO FERREIROS NOVO",NA,"11"
"TDP2018","1012778","PAC 2 - CRECHE/PRÉ-ESCOLA LAGOA DO MEIO",NA,"11;7"
"TDP2018","1012780","LOT. NOVA ITAPISSUMA",NA,"11"
"TDP2018","1012785","CRECHE MUNICIPAL NOSSA SENHORA DE FÁTIMA",NA,"11;7"
"TDP2018","1012786","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1012788","CRECHE ALTO SAO JOSE - Passira - PE",NA,"11;7"
"TDP2018","1012789","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Riacho das Almas - PE",NA,"11;7"
"TDP2018","1012800","creche",NA,"11"
"TDP2018","1012804","BAIRRO BELA VISTA - Ribeiro Gonçalves - PI",NA,"11;7"
"TDP2018","1012806","Terreno da Creche",NA,"11"
"TDP2018","1012808","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  003",NA,"7"
"TDP2018","1012811","CRECHE SANTA HELENA",NA,"7"
"TDP2018","1012813","Jd. Dona Rosa",NA,"11"
"TDP2018","1012814","JARDIM ALMADA - PAC 2 - CRECHE/PRÉ-ESCOLA  006",NA,"11"
"TDP2018","1012815","CMEI GLEBA GUARANI",NA,"11"
"TDP2018","1012816","JD MONACO - Foz do Iguaçu - PR",NA,"11"
"TDP2018","1012820","Terreno Escola Proifância B",NA,"11"
"TDP2018","1012822","BELFORD ROXO - Belford Roxo - RJ",NA,"11;7"
"TDP2018","1012826","Área PMRC Fazenda da Grama",NA,"9"
"TDP2018","1012827","Campomar",NA,"11"
"TDP2018","1012828","PAC 2 - CRECHE/PRÉ-ESCOLA  003",NA,"11"
"TDP2018","1012829","CRECHE ITAOCA - São Gonçalo - RJ",NA,"11"
"TDP2018","1012830","CRECHE ANAIA GRANDE - São Gonçalo - RJ",NA,"11"
"TDP2018","1012831","CRECHE ITAITINDIBA - São Gonçalo - RJ",NA,"11"
"TDP2018","1012832","CRECHE DO LOTEAMENTO NOVO JARDIM",NA,"9"
"TDP2018","1012833","CENTRO DE ENSINO INFANTIL",NA,"11"
"TDP2018","1012834","ESCOLA PROINFANCIA",NA,"11"
"TDP2018","1012835","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"7"
"TDP2018","1012836","Tomé de Souza",NA,"11"
"TDP2018","1012837","CRECHE PRÉ ESCOLA MUNICIPAL NOVA CIDADE I",NA,"9;7"
"TDP2018","1012840","Terreno Morada da Volta - Cachoeira do Sul - RS",NA,"7"
"TDP2018","1012841","Creche Proinfância - Candelária - RS",NA,"11"
"TDP2018","1012842","TIMBAÚVA III",NA,"11"
"TDP2018","1012844","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"7"
"TDP2018","1012845","PAC 2 - CRECHE/PRÉ-ESCOLA  BAIRRO FAZENDA SAO BORJA - São Leopoldo - RS",NA,"11"
"TDP2018","1012846","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001 - São Leopoldo - RS",NA,"11;7"
"TDP2018","1012849","Tia Nina - 2015",NA,"11;7"
"TDP2018","1012851","FIÚZA - Viamão - RS",NA,"11;7"
"TDP2018","1012854","Creche Primeiros Passos",NA,"7"
"TDP2018","1012857","CEI NELSON JOSÉ BUSARELLO",NA,"7"
"TDP2018","1012859","CEI RODOLFO SESTREM",NA,"7"
"TDP2018","1012862","Creche Red Park",NA,"9;7"
"TDP2018","1012863","CDI GASPAR MIRIM",NA,"11"
"TDP2018","1012866","CMEI TRES RIOS DO NORTE",NA,"11"
"TDP2018","1012870","CRECHE SANTA LUZIA",NA,"11"
"TDP2018","1012875","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1012878","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Santa Luzia do Itanhy - SE",NA,"11"
"TDP2018","1012879","Creche Jardim Santa Angelina",NA,"11;7"
"TDP2018","1012882","RESIDENCIAL ÁGUAS CLARAS - ÁREA INSTITUCIONAL",NA,"11;7"
"TDP2018","1012883","CER NOVA CECAP - Araraquara - SP",NA,"11"
"TDP2018","1012885","CEI Residencial Flavia - Campinas - SP",NA,"11"
"TDP2018","1012887","Pegorelli",NA,"11;7"
"TDP2018","1012890","CRECHE CAPUTERA - Cotia - SP",NA,"11"
"TDP2018","1012893","JARDIM PAINEIRAS - Ibitinga - SP",NA,"11"
"TDP2018","1012895","CRECHE JD. MARIA ELIZA - Itaquaquecetuba - SP",NA,"11"
"TDP2018","1012897","TERRENO BAIRRO MARACANÃ DE JARINU",NA,"7"
"TDP2018","1012899","CRECHE BAIRRO MARINA MORETTI - Marília - SP",NA,"11"
"TDP2018","1012900","Zaniboni I",NA,"11"
"TDP2018","1012905","Franciscão - Salesópolis - SP",NA,"11"
"TDP2018","1012906","ORQUÍDEAS - Santa Bárbara dOeste - SP",NA,"11;7"
"TDP2018","1012907","SANTA RITA - Santa Bárbara dOeste - SP",NA,"11"
"TDP2018","1012909","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1013177","PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  005",NA,"11"
"TDP2018","1013179","Centro Municipal de Educação Infantil Castro Alves",NA,"11"
"TDP2018","1013258","PAC 2 - CRECHE/PRÉ-ESCOLA  002",NA,"11"
"TDP2018","1013259","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1013260","Creche do Lago Grande",NA,"7"
"TDP2018","1013261","Creche Vila Betânia",NA,"7"
"TDP2018","1013263","ESCOLA INFANTIL - TIO FELIPE",NA,"7"
"TDP2018","1013264","Creche do CD Rural - Macapá - AP",NA,"11"
"TDP2018","1013272","Dulcelita Bahia de Araujo - Santaluz - BA",NA,"9"
"TDP2018","1013274","Conjunto Casas Populares",NA,"11"
"TDP2018","1013275","Magalhães - São Gonçalo dos Campos - BA",NA,"11"
"TDP2018","1013278","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11"
"TDP2018","1013280","BAIRRO BELA VISTA",NA,"11"
"TDP2018","1013281","BAIRRO COHAB",NA,"9"
"TDP2018","1013287","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"9"
"TDP2018","1013290","Creche Comecinho de Vida",NA,"11;7"
"TDP2018","1013292","Clara Machado",NA,"11"
"TDP2018","1013295","PAC 2 - CRECHE/PRÉ-ESCOLA  001",NA,"11;7"
"TDP2018","1013298","Centro Municipalde Educação Infantil - CMEI - Machado - MG",NA,"11"
"TDP2018","1013524","Povoado Tamarindo - Jatobá do Piauí - PI",NA,"7"
"TDP2018","1013525","Povoado Café do Vento - Jatobá do Piauí - PI",NA,"7"
"TDP2018","1013527","U. E. FRANCISCO FONTINELE - Miguel Alves - PI",NA,"9"
"TDP2018","1013530","TERRENO DEVOLUTO DA PREFEITURA - Pimenteiras - PI",NA,"9;7"
"TDP2018","1013532","ESCOLA MUNICIPAL POVOADO PIO IX - São João da Varjota - PI",NA,"9;7"
"TDP2018","1013543","POVOADO MANDACARU - São Julião - PI",NA,"9;7"
"TDP2018","1013544","SERRA DO MARACUJÁ - Simões - PI",NA,"9;7"
"TDP2018","1013550","ESCOLA MUNICIPAL LUIZ PAUSTER - Laranjal - PR",NA,"9"
"TDP2018","1013551","ESCOLA MUNICIPAL CLAUDIO MANOEL DA COSTA - Laranjal - PR",NA,"9"
"TDP2018","1013552","ESCOLA MUNICIPAL GASPAR DE LEMOS - Laranjal - PR",NA,"9"
"TDP2018","1013555","Escola de Campo no Distito de São Domingos - União da Vitória - PR",NA,"7"
"TDP2018","1013557","Projeto de Assentamento e Reforma Agraria Angicos - Baraúna - RN",NA,"7"
"TDP2018","1013558","Projeto de Assentamento e Reforma Agraria Bonsucesso dos Militares - Baraúna - RN",NA,"7"
"TDP2018","1013559","Projeto de Assentamento e Reforma Agraria de Poço Novo - Baraúna - RN",NA,"7"
